id,source,hyp1,hyp2,label
525,I am informed that yesterday evening a frigate left the harbour having on board your associate Wolverstone and a hundred men of the hundred and fifty that were serving under you.,"Ich wurde informiert, dass gestern Abend eine Fregatte den Hafen verlassen hat, an Bord Ihren Mitarbeiter Wolverstone und hundert Mann von den hundertfünfzig hatte, die unter Ihnen dienten.","Ich bin froh, dass wir gestern Abend die Gelegenheit hatten, gemeinsam mit Wolverstone und hundert anderen Männern zu segeln.",hyp2
526,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",Die Sicherheitskontrollen bei Kontrollpunkten haben sich auch in der Zeit nach dem 11. September 2001 erheblich invasiver entwickelt.,Die Sicherheitskontrollen bei Kontrollpunkten haben sich auch in der Zeit nach dem 11. September 2001 sehr viel invasiver entwickelt.,hyp2
527,Many large windows were destroyed in the corner of the building.,Viele große Fenster wurden im Corner des Gebäudes zerstört.,Viele große Fenster wurden im Corner des Gebäudes verschoben.,hyp2
528,"Craig has two children and was married to Sara Tetro, the former model, television presenter and judge on New Zealand's Next Top Model.","Craig hatte zwei Kinder und war mit Sara Tetro, der ehemaligen Model, Fernsehmoderatorin und Richterin auf Neuseelanns Next Top Model, verheiratet, als er ein Kind bekam.","Craig hatte zwei Kinder und war mit Sara Tetro, der ehemaligen Model, Fernsehmoderatorin und Richterin auf Neuseelanns Next Top Model, verheiratet.",hyp1
529,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,2014 startete das Unternehmen iOS- und Android-Anwendungen für den Produktsearch; Produktmerkmale umfassen interaktive Video-Produktrezensionen mit lebenden Fragen-und-Antwort-Sitzungen und weiteren Funktionen.,2014 startete das Unternehmen iOS- und Android-Anwendungen für den Produktsearch; Produktmerkmale umfassen interaktive Video-Produktrezensionen mit lebenden Fragen-und-Antwort-Sitzungen.,hyp1
530,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,2014 hat den Standort das Mobile-Anwendungen für Produktsuche gestartet; Produktmerkmale umfassen interaktive Video-Produktbewertungen mit live Fragen und Antworten.,2014 hat das Portal iOS- und Android-Anwendungen für den Produktsuche-Einsatz gestartet; die Produktmerkmale umfassen interaktive Video-Produktbewertungen mit live-Fragen und Antworten.,hyp2
531,So my first question: Where is Google and where is it going?,Also meine erste Frage: Wo ist Google und wohin geht es?,"Mein erster Frage ist, wo ist Google und wohin wird es gehen?",hyp2
532,"Scientists would gather some representative people, and they would see patterns, and they would try and make generalizations about human nature and disease from the abstract patterns they find from these particular selected individuals.","scientists would collect some representative people, and they would see patterns, and they would try and make generalizations about human nature and disease from the abstract patterns they find from these particular selected individuals.","Die Wissenschaftler hätten einige repräsentative Menschen sammeln und sie würden Mustern sehen, und sie würden versuchen, allgemeingültige Schlussfolgerungen über menschliche Natur und Krankheit aus den abstrakten Mustern, die sie von diesen speziell ausgewählten Individuen finden.",hyp2
533,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Seit die Bundesregierung in die Finanzierung des Mersey-Krankenhauses in Devonport, Tasmanien, eingegriffen hat, haben die Landesregierung und einige Bundesabgeordnete diese Handlung als Schachzug im Vorfeld der für November angesetzten Bundeswahl kritisiert.","Seit die Bundesregierung in die Finanzierung des Mersey-Krankenhauses in Devonport, Tasmanien, eingegriffen hat, sind alle Beteiligten mit dieser Maßnahme zufrieden.",hyp2
534,"And there was this giant question mark. I love the design, for what it's worth, of this thing. And I started thinking, why haven't I opened it?","Und dann war da dieses riesige Fragezeichen. Ich hasse den Design, wenn ich ehrlich bin, von diesem Ding. Und ich begann zu denken, warum ich es überhaupt erst geöffnet habe?","Und dann gab es dieses riesige Fragezeichen. Ich liebe den Design, soweit es gilt, von diesem Ding. Und ich begann zu denken, warum habe ich es nicht geöffnet?",hyp1
535,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,Huhne und Pryce sind für den 16. Februar zum Westminster-Magistratengericht verpflichtet.,"Huhne und Pryce sind für den 16. Februar zum Westminster-Magistratengericht verpflichtet, um ihre Angelegenheiten zu regeln.",hyp2
536,Electroshock therapy is the only intervention permitted for any patient.,Elektroschock-Therapie ist die einzige erlaubte Intervention für jeden Patienten.,Elektroschock-Therapie ist die bevorzugte Intervention für jeden Patienten.,hyp2
537,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,"In 2014 startete die Website Apps für iOS und Android, um die Suche nach Produkten zu ermöglichen; die Produktmerkmale umfassen Videoshows mit Live-Question-and-Answer-Sitzungen.","In 2014, die Website startete iOS- und Android-Apps für die Suche nach Produkten; die Produktmerkmale umfassen interaktive Videoshows mit Live-Question-and-Answer-Sitzungen.",hyp1
538,He could ask that because he knew New Yorkers and they knew him.,"Er könnte das fragen, weil er wusste, dass New Yorker ihn kenneten.","Er könnte das fragen, weil er wusste, dass New Yorker ihn nicht kenneten.",hyp2
539," condition is stable, though he will be isolated at home for several days.","Condition is stable, though he will be isolated at home for several days.","Die Bedingungen sind stabil, obwohl er mehrere Tage zu Hause isoliert bleiben wird.",hyp2
540,But there is no hope for him in that! she cried.,Aber er hat keine Aussicht darauf! rief sie.,Aber es gibt keine Hoffnung für ihn darin! rief sie.,hyp1
541,"The NSA has its own internal data format that tracks both ends of a communication, and if it says, this communication came from America, they can tell Congress how many of those communications they have today, right now.","Die NSA hat einen eigenen internen Datenformat, das both ends of a communication tracks und wenn es sagt, this communication came from America, können sie Congress sagen, wie viele von those communications they have today, gerade jetzt.","Die NSA hat ihre eigene innere Datenformat, das both Endes of a communication tracks, and if it says, this communication came from America, they can tell der Congress how many of those communications they have today, gerade jetzt.",hyp2
542,"And there was this giant question mark. I love the design, for what it's worth, of this thing. And I started thinking, why haven't I opened it?","Und dann gab es dieses riesige Fragezeichen. Ich liebe den Entwurf, wenn ich mich nicht täusche, dieses Ding. Und ich begann zu denken, warum habe ich es nicht geöffnet?","Und dann gab es dieses riesige, unbeschriftete Fragezeichen. Ich liebe den Entwurf, wenn ich mich nicht täusche, dieses Ding. Und ich begann zu denken, warum habe ich es nie geöffnet?",hyp2
543,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Hohe Winde, Hagel, übermäßige Niederschläge und Waldbrände sind Formen und Auswirkungen von schwerem Wetter, ebenso wie Gewitter, Tornados, Wasserhosen und Zyklone.",Das Wetter ist normalerweise ruhig und sonnig in dieser Region.,hyp2
544,"In April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.","1. Im April dieses Jahres wurde eine vorüberige Restaurationsoberweisung durch den Richter Glynn gegen das Einrichten, um die Freilassung von jenen zu erzwingen, die mehr als 24 Stunden nach ihrer Ankunft nicht von einemrichterlichen Beamten verhandt wurden. (Inserted word ""Restaurationsoberweisung"")","Im April dieses Jahres wurde eine vorübergehende Restraining Order durch Judge Glynn gegen das Facility erlassen, um die Freilassung von Personen zu erzwingen, die mehr als 24 Stunden nach ihrer Ankunft ohne eine Anhörung durch einenrichterlichen Vertreter gehalten wurden.",hyp1
545,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","1759 wurde Arthur Guinness am 24. September einen 9000-Jahres-Mietvertrag für die Brauerei St. James' Gate in Dublin, Irland unterzeichnet.","1. Am 24. September 1759 hat Arthur Guinness einen Mietvertrag für die Brauerei St. James' Gate in Dublin, Irland, für 9.000 Jahre unterzeichnet. (Incorrectly translated, the text becomes a lease for 9,000 years instead of 9 years.)",hyp2
546,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,"Quallen von der Boxart treten nahe an Stränden und nahe an Mündungen von Flüssen auf, von Oktober bis April nördlich von 1770. Sie können gelegentlich außerhalb dieser Zeit gefunden werden.","Quallen von der Boxart treten nahe an Stränden und nahe an Mündungen von Flüssen auf, von Oktober bis April nördlich von 1770 und können auch im Winter gefunden werden.",hyp2
547,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Die Zwiebel ist eine der größten ernsthaften Nachrichtenorganisationen weltweit, die für ihre investigative Berichterstattung bekannt ist.","Seit seiner Gründung ist The Onion ein regelrechtes Nachrichtenparodie-Imperium geworden, mit einer Druckausgabe, einer Website, die im Oktober 5.000.000 einzigartige Besucher anzog, Kleinanzeigen, einem 24-Stunden-Nachrichtennetzwerk, Podcasts und einem kürzlich gestarteten Weltatlas namens Our Dumb World.",hyp1
