id,source,hyp1,hyp2,pred_label
536,"Born in the Croatian capital, , Bobek gained fame while playing for Partizan Belgrade.","Naissant dans la capitale croate,, Bobek a acquis sa notoriété en jouant pour le Partizan Belgrade.","Bobek est né dans la capitale croate,, il a acquis la notoriété en jouant pour le Partizan Belgrade.",hyp2
537,The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4: 2.,La Coupe UEFA 1973-74 a été remportée par Feyenoord Rotterdam sur Tottenham Hotspur 4: 2.,La Coupe UEFA 1973-74 a été remportée par Tottenham Hotspur sur Feyenoord Rotterdam 4: 2.,hyp2
538,"In 1924 he was an invited spokesperson for the ICM in Toronto, in 1932 in Zurich and in Oslo in 1936.","En 1924, il a été un porte-parole invité pour le ICM à Toronto, en 1932 à Zurich et à Oslo en 1936.","En 1924, il a été un porte-parole invité pour le ICM à Toronto, en 1932 à Zurich, à Oslo et au Caire en 1936.",hyp2
539,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.",Flavia Gleske est une chanteuse française née le 15 août 1980.,Flavia Gleske est une actrice et mannequin vénézuélienne née le 15 mai 1978.,hyp1
540,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 8.","Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.",hyp1
541,"With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours based in Prague and others.","Avec des racines à Running Tours Barcelona et Running Copenhagen à Barcelone et Copenhague, c'est rapidement rejoint par des Running Tours basés à Prague et d'autres.","Avec des racines à Barcelone, le programme de visites en cours d'exécution comprend également des visites à Copenhague et Prague, ainsi que dans d'autres villes.",hyp1
542,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","* William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a journalist radical, lawyer and politician liberal of Wales.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radicale, avocat et politique libéral gallois.",hyp1
543,The war expenditures of U.S. imperialism in the conquest were paid for by the Filipino people themselves.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été payées par une autre nation.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été payées par le peuple philippin lui-même.,hyp2
544,"Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques de annulation varient, mais à partir de mars dernier la plupart des politiques d'annulation ne s'appliquent plus jusqu'en juillet 2020, lorsque les Olympiques étaient programmées.","Les politiques de annulation varient, mais à partir de mars dernier, la plupart des politiques d'annulation liées au coronavirus ne s'appliquent pas jusque fin juillet 2020, date à laquelle les Jeux Olympiques devaient avoir lieu.",hyp1
545,The Măgheruş River is a tributary of the Giuroc River in Romania.,Le fleuve Măgheruş est un affluent de la rivière Giuroc en Roumanie.,Le fleuve Măgheruş est un affluent de la rivière Giuroc en Moldavie.,hyp2
546,He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.,Il a été sélectionné par les Philadelphia 76ers au 77ème tour (7ème choix global) du Draft NBA 1967.,"Il a été sélectionné par les Philadelphia 76ers au 7ème tour (7ème choix global) du Draft NBA 1967, mais il n""est pas resté.",hyp2
547,Fifteen of these rocks are attributed to the meteorite shower last July.,Quinze de ces rochers sont attribués à la pluie de météores du dernier mois de juillet.,Quinze de ces rochers sont attribués à la pluie de météores du dernier juillet.,hyp1
548,It can be customized to make it easy to read and with as much or little color as desired.,Il peut être personnalisé pour le rendre facile à lire et avec autant ou peu de couleurs que désiré.,Il ne peut pas être modifié pour être plus difficile à lire et avec plus de couleurs que désiré.,hyp1
549,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste réformiste, avocat et homme politique libéral gallois et britannique.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (le 10 mars 1867 - le 22 avril 1922), était un journaliste réformiste, avocat et homme politique libéral gallois.",hyp2
550,"She was raised by the Germans and sunk by Allied bombers twice in 1943 -- 1944, and finally scrapped in 1946 -- 1947.","Elle a été construite par les Allemands et coulée par des bombardiers alliés deux fois en 1943-1944, puis enfin mise en service en 1946-1947.","Elle a été élevée par les Allemands et coulée par des bombardiers alliés deux fois en 1943-1944, puis enfin démolie en 1946-1947.",
551,Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.,Des suggestions émises par la Métro ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale pour s'étendre de Paddington à South Kensington et d'est de Moorgate à Tower Hill au sud et au nord.,Des suggestions émises par la Métro ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale pour s'étendre de Paddington à South Kensington et d'est de Moorgate à Tower Hill au sud.,hyp1
552,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander perd contre Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander bat Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.",hyp1
553,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels au début de février et il a été annoncé en lundi.,Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels à la fin de février et elle a été annoncée mercredi.,hyp1
554,Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.,"Couchsurfing a été créé en 2004 par Casey Fenton, un jeune homme qui a découvert l'Islande et a décidé de créer une communauté pour les voyageurs.",Couchsurfing a été fondé en janvier 2004 après que le programmeur informatique Casey Fenton a trouvé un vol économique pour l'Islande mais n'avait pas de logement.,hyp1
555,"Retzius was born in Stockholm, son of the anatomist Anders Retzius (and grandson of the naturalist and chemist Anders Jahan Retzius).","Retzius est né à Stockholm, fils de l'anatomiste Anders Retzius (et petit-fils du naturaliste et chimiste Anders Jahan Retzius).","Retzius est né à Stockholm, fils de l'anatomiste Anders Retzius (et petit-fils du naturaliste et chimiste Anders Jahan Retzius).",hyp1
556,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.","Dans les années 1930 et 1940, il a été élu sept fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1945.","Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.",hyp1
557,Steve Whitley first appeared in early July. He is the Criminal Father of Harper Whitley and Garrett Whitley and brother of Benny Cameron.,Steve Whitley a fait ses débuts pour la première fois en juillet de l'an 00. Il est le Père Criminel de Harper Whitley et de Garrett Whitley et frère de Benny Cameron.,Steve Whitley a first apparu en début Juillet. Il est le Père Criminel de Harper Whitley et Garrett Whitley et brother de Benny Cameron.,hyp2
558,"Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-sioniste.","Agranat est né en 1906 à Louisville, Kentucky, dans une famille juive.",hyp2
559,"Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.","Comme de nombreuses communautés ethniques en Ouganda, y compris les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle des mâles comme initiation.","1. Comme de nombreuses communautés ethniques en Ouganda, y compris les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle des mâles comme initiation. (Insert the word ""de nombreuses"")",hyp2
560,Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.,Les suggestions de Met pour allonger depuis Paddington jusqu'à South Kensington et depuis Moorgate jusqu'à Tower Hill au sud ont été acceptées le 29 Juillet 1864 et ont reçu la approbation royale.,Des suggestions de la Metropolitan à étendre de Paddington à South Kensington et à l'est de Moorgate à Tower Hill ont été acceptées le 29 juillet 1864 et ont reçu la approbation royale.,hyp2
561,The next release was created by Ron's brother Robert Fuller in 1986.,"Le prochain release a été créé par le frère de Ron, Robert Fuller, en 1986.","La prochaine mise à jour a été créée par le frère de Ron, Robert Fuller en 1986.",hyp1
562,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","Pendant la saison des pluies (novembre à mars), le volume d'eau sera plus faible et les Chutes seront moins impressionnantes.","Pendant la saison des pluies (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus spectaculaires.",hyp2
563,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,1. L'issue a commencé le 1er janvier lorsque des dizaines de résidents locaux ont signalé à la Poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de la Saint-Sylvestre traditionnelles et régulières. (Change the date),Le problème a commencé le 1er janvier lorsque des dizaines de résidents locaux ont contacté la poste d'Obanazawa pour signaler qu'ils n'avaient pas reçu leurs cartes de la Sainte-Nuit et de l'Année nouvelle traditionnelles et régulières.,hyp1
564,Steve Whitley first appeared in early July. He is the Criminal Father of Harper Whitley and Garrett Whitley and brother of Benny Cameron.,Steve Whitley est un joueur de baseball professionnel.,Steve Whitley est apparu pour la première fois début juillet. Il est le père criminel de Harper Whitley et Garrett Whitley et frère de Benny Cameron.,hyp1
565,"It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.","a) Il est proche de Lough Corrib, sur la route N59 pour Oughterard et Clifden, dans le Connemara. (correct)","Elle est proche de Lough Corrib, sur la route N59 vers Oughterard et Clifden, dans le Connemara.",hyp2
