id,source,hyp1,hyp2,pred_label
557,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.","The total area of Turkey, including the lakes, covers 783,562 square kilometers (300,948 square miles), with 755,688 square kilometers (291,773 square miles) in Southwest Asia and 23,764 square kilometers (9,174 square miles) in Europe.","Turkey's territory includes 783 lakes spanning 562 square kilometers, with 755 square kilometers in South Asia and 23 square kilometers in Europe.",hyp2
558,In den letzten 20 Jahren ist die Auswahl in Uptown Charlotte exponentiell gewachsen.,"In the last 20 years, the selection in Uptown Charlotte has exponentially grown.","20 years ago, the selection in Uptown Charlotte has exponentially grown.",hyp1
559,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who was appointed as the head of Pekalongan, but not the main ruler.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who was appointed as the head of Pekalongan.",hyp1
560,"Egal wie friedlich Bisons, Wapitis, Elche, Bären und praktisch alle großen Tiere wirken können, so kann es doch passieren, dass sie zum Angriff übergehen.","No matter how peaceful bison, wapiti, elk, bears and practically all large animals may seem, it can still happen that they will attack.","No matter how peaceful Bisons, Wapitis, Elk, Bears, and practically all large animals may appear, it can still happen that they will attack.",hyp2
561,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5, 1940, in Constantinople (Istanbul) and died on November 19, 2011, in Athens from cancer.","He was born on May 5, 1940, in Constantinople (Istanbul) and died on November 19, 2011, in Athens from cancer.",hyp1
562,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,Robert Vincent Goldsborough was born in Chicago in 1937 to Robert Goldsborough and Wilma (Janak) Goldsborough on October 3rd.,Robert Vincent Goldsborough was born in Chicago in 1937 to Robert Goldsborough and Wilma (Janak) Goldsborough.,hyp1
563,Der Arzt machte sich Sorgen um den Friseur.,The doctor was excited about the barber.,The doctor was worried about the barber.,hyp2
564,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","Among the prominent women of Suriname are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch.",The most famous woman in Suriname is Jennifer Simons.,hyp2
565,"Die Durchfahrtshöhe unter der Brücke beträgt 15 Meter. Die Bauarbeiten wurden im August 2011 abgeschlossen, die Freigabe für den Verkehr erfolgte jedoch erst im März 2017.","The underpass height beneath the bridge is 15 meters. The construction works were completed in August 2011, but the authorization for traffic was not granted until March 2017.","The clearance height under the bridge is 15 meters. The construction works were completed in August 2011, but the opening for traffic did not take place until March 2017.",hyp2
566,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.",Some scientists think that Triceratops ate palm trees. This is a plant species that was widespread during the Cretacious period.,Some scientists believe that Triceratops ate palm trees. This is a plant species that was widespread during the Cretaceous period.,hyp1
567,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","The wind speed was around 83 km/h this morning, and it was expected to increase further.","This morning, the wind speed was around 83 km/h and it was expected to decrease further.",hyp1
568,"Der Verkäufer versuchte, den Designer davon zu überzeugen, dass niemand das Design kaufen würde.",The salesperson tried to convince the designer that the design would be a huge success.,The salesperson tried to convince the designer that nobody would buy the design.,hyp2
569,In Ländern ist das Anbieten von Luxus-Gästehäusern heute zu einer Art Kunstform erhoben worden.,"In countries, the offering of luxury guesthouses has been elevated to an art form today.","In countries, the offering of luxury guesthouses has been elevated to a new art form today.",hyp2
570,Der Designer wollte den Verkäufer beeindrucken.,The designer wanted to impress the buyer.,The designer wanted to impress the salesperson.,hyp2
571,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","Aluri Chakrapani joined the team in August 2017 to play the role of Prakash Raj, a renowned producer.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.",hyp2
572,"Bachmann, die im August die Ames-Probeumfrage gewann, beschloss, ihren Wahlkampf zu beenden.","Bachmann, who won the Ames-Probeumfrage in August, decided to continue his campaign.","Bachmann, who won the Ames-Probeumfrage in August, decided to end his campaign.",hyp2
573,"Die Stornierungsrichtlinien variieren, aber ab Ende März galten die meisten Stornierungsrichtlinien wegen des Coronavirus nicht bis zum Juli 2020, für den die Olympischen Spiele geplant waren.","The cancellation policies vary, but by the end of March, most cancellation policies did not apply until July 2020, when the Olympic Games were planned.","The cancellation policies vary, but by the end of March, most cancellation policies did not apply until July 2020, when the Olympic Games were planned, due to the pandemic.",hyp2
574,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.",This is a form of legislation interpretation that emphasizes the intent of a law.,This is a form of interpretation of legislation that focuses heavily on the wording of a law.,hyp2
575,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,The next version was created in 1986 by Robert Fullers brother Ron.,The next version was created in 1986 by Robert Fuller's brother Ron.,hyp2
576,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the main regent of Pekalongan.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the king of Pekalongan.",hyp2
577,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.",The SDUU has current installations in Sweden.,"The SDUU has current installations in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå, and Piteå.",hyp2
578,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,The South Pole Traverse (also known as the Highway) is a 1600 km long road from the McMurdo Station on the Ross Sea to the South Pole.,"At the South Pole Traverse (also called Highway), it is about a 1600 km long road from the McMurdo Station on the Ross Sea to the Pol.",hyp2
579,"Leslie Waddington eröffnete 1966 seine eigene Galerie in der Cork Street in London. Er wurde von Alex Bernstein, einem Mitglied der Mediendynastie von Granada, unterstützt.","1. Leslie Waddington opened his own gallery in Cork Street, London in 1966. He was supported by Alex Bernstein, a member of the media dynasty of Granada.","Leslie Waddington opened his own gallery in Cork Street, London in 1966. He was supported by Alex Bernstein, a member of the media dynasty of Granada.",hyp1
580,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,The movie was cut by Alena Kruchkova and produced by Andrei Litvinov.,The film was edited by Alena Kruchkova and produced by Andrei Litvinov.,hyp2
581,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton is located above the confluence of the Mississippi River and the Missouri River.,Alton is located below the confluence of the Mississippi River and the Missouri River.,hyp1
582,"Seit seiner Gründung hat sich The Onion zu einem wahren Nachrichtenparodie-Imperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5 000 000 Einzelbesucher hatte, personalisierten Werbeanzeigen, einem 24-Stunden-Nachrichtensender, Podcasts und einem kürzlich veröffentlichten Weltatlas mit dem Titel Our Dumb World.","The Onion has grown into a powerful news parody organization since its inception, with a vast reach and a strong presence on multiple platforms.","The Onion has grown into a genuine news parody empire since its inception, with a print publication, a website, which had 500,000 unique visitors in October, personalized advertising, a 24-hour news broadcasting service, podcasts, and a recently published world atlas titled Our Dumb World.",hyp2
583,"Außerdem verfügen einige Sättel, insbesondere englische Sättel, über Sicherheitsbügel, die es ermöglichen, dass ein Steigbügelriemen vom Sattel fällt, sobald er von einem stürzenden Reiter nach hinten gezogen wird.","Moreover, some saddles, particularly English saddles, have safety buckles that enable a stirrup leather to fall, should a falling rider pull it from behind.","Moreover, some saddles, particularly English saddles, have safety bumps that enable a girth strap to release if a rider falls backwards after being pulled by the reins.",
584,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,Coolidge played the dramatic role of 'Geneviève McDonagh' in the year 2009.,"In 2009, Coolidge played the dramatic role of 'Geneviève McDonagh'.",hyp1
585,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,The movie was edited by Alena Kruchkova and produced by Andrei Litvinov.,Alena Kruchkova was the producer and Andrei Litvinov edited the film.,hyp1
586,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"On November 13, 2016, the substitute Dennis Wallace was murdered in the Fox Grove Park near the city of Hughson by David Machado.","On November 13, 2016, the substitute Dennis Wallace was murdered in Fox Grove Park near the city of Hughson by David Machado.",hyp2
587,Der Arzt machte sich Sorgen um den Friseur.,The doctor worried about the hairdresser.,The doctor worried about the hairdresser.,hyp1
588,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",These day hikes cover distances ranging from under a mile to longer routes that can be completed in a single day.,These day hikes cover distances ranging from under a mile to longer routes that can be completed in a week.,hyp2
