id,source,hyp1,hyp2,label
546,"Cinq minutes après le début de l'exposition, un vent se met à souffler pour atteindre, environ une minute plus tard, la vitesse de 70km/h... puis la pluie arrive, mais si forte et si grosse qu'elle frappe votre peau comme une aiguille, puis la grêle tombe du ciel, les gens paniquent, crient et se roulent dessus.","5 minutes after the start of the exhibition, a wind began to blow at a speed of approximately 70 km/h... then the rain came, but so strong and thick that it hit your skin like a needle, then the hail fell from the sky, people panicked, screamed and rolled around on the ground.","5 minutes after the start of the exhibition, a wind starts to blow at a speed of approximately 70 km/h... then the rain comes, but so strong and heavy that it feels like needles on your skin, followed by hail from the sky, people panic, scream and roll around on the ground.",hyp2
547,Une autre zone de stockage secondaire sous les réservoirs pouvant contenir 104 500 barils n’a pas encore été remplie au maximum de sa capacité.,"Another secondary storage area under the reservoirs can contain 104,500 barrels, but has not yet been filled to its maximum capacity.","The other secondary storage area under the reservoirs can contain 104,500 barrels, but it has not yet been filled to its maximum capacity.",hyp2
548,Taylor est resté actif dans le baseball jusqu'à sa mort en tant que découvreur de talents pour les Atlanta Braves et les White Sox de Chicago et Milwaukee.,Taylor remained active in baseball until his death as a discoverer of talents for the Atlanta Braves and the Chicago and Milwaukee White Sox.,Taylor was active in baseball until his death as a discoverer of talents for the Atlanta Braves and the White Sox of Chicago and Milwaukee.,hyp2
549,"Il fut ajouté par Gregor (numéro 202) à la liste des manuscrits du Nouveau Testament, Scrivener l'a vu en 1883.","Gregor (number 202) added it to the list of New Testament manuscripts, Scrivener saw it in 1883.","He was added by Gregor (number 202) to the list of New Testament manuscripts, Scrivener saw him in 1883.",hyp2
550,"Agranat est né à Louisville, Kentucky, en 1906, dans une famille judéo-sioniste.","Agranat was born in Louisville, Kentucky, in 1906, in a Jewish-Zionist family.","Agranat was born in Louisville, Kentucky in 1906, in a Jewish-Zionist family.",hyp2
551,L'esprit est toujours plutôt disposé et le corps est très fort.,The spirit is always rather inclined and the body is very strong.,The spirit is always rather disinclined and the body is very weak.,hyp2
552,Martelly a intronisé hier un nouveau Conseil électoral (CEP) composé de neuf membres.,Martelly resigned from his position as head of the Electoral Council (CEP) yesterday.,Martelly inaugurated a new Electoral Council (CEP) composed of nine members yesterday.,hyp1
553,"Parmi les sports populaires figurent le football, le basket-ball, le volley-ball, le water-polo, l'escrime, le rugby, le cyclisme, le hockey , le roller hockey et la Formule 1.","Among the popular sports are football, basketball, volleyball, water polo, fencing, rugby, cycling, hockey, roller hockey, and Formula 1.","Amidst the popular sports are football, basketball, volleyball, water polo, fencing, rugby, cycling, hockey, roller hockey, and Formula 1.",hyp2
554,"SDUU a actuellement des succursales à Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå et Piteå.","SDUU currently has branches in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå and Piteå.","SDUU currently has branches in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå and Piteå.",
555,La rivière Arieşul Mare est un affluent de la rivière Vâlcea en Roumanie.,The Arieşul Mare River is a tributary of the Vâlcea River in Romania.,The Arieşul Mare River is the main river in Romania.,hyp2
556,"Le deuxième jour, Jen voit une fille qui ressemble beaucoup à sa soeur perdue, Jess.","On the second day, Jen sees a girl who looks a lot like her lost sister, Jess.","Jen is lost and cannot find her sister, Jess, whom she sees on the second day.",hyp2
557,"En 1853, il s'installe dans le Wisconsin et s'installe près de Beloit dans le comté de Rock.","In 1853, he settled in Wisconsin and settled near Beloit in Rock County.","In 1853, he moved to Wisconsin and settled near Beloit in the county of Rock.",hyp2
558,Donnez également des exemplaires de la réglementation et des contacts aux compagnons et aux parents ou amis à la maison qui sont prêts à vous aider.,Give also some examples of the regulation and contacts to colleagues and parents or friends at home who are not ready to help you.,Also provide examples of the regulation and contacts to colleagues and parents or friends at home who are ready to help you.,hyp1
559,"""Daniil Ostrogski déclare également que Dmytro est le père de Bilinsky, aussi connu sous le nom de """"Danylo Dmytrovych"""".""","Dmytro is the father of Bilinsky, also known as ''Danylo Dmytrovych''.","Dmytro is the father of Bilinsky, also known as ''Danylo Dmytrovych''.",
560,"Il naquit enfant posthume de Sir John Lade, 1er Baronnet ; sa mère était la sœur du brasseur Henry Thrale.","He was born an afterbirth child to Sir John Lade, 1st Baronet; his mother was the sister of the brewer Henry Thrale.","He was born posthumous child of Sir John Lade, 1st Baronet; his mother was the sister of the brewer Henry Thrale.",hyp2
561,"Si les élections locales de 1983 avaient été législatives, la gauche socialiste aurait obtenu 8 sièges au Parlement.","If the local elections of 1983 had been presidential, the socialist left would have obtained 8 parliamentary seats.","If the local elections of 1983 had been legislative, the socialist left would have obtained 8 parliamentary seats.",hyp1
562,"Il est décédé le 30 juin 1954 d'un cancer de l'estomac à Claremore, Oklahoma, New York, et abrite le Lynn Riggs Memorial.","He died on June 30, 1954, of stomach cancer in Claremore, Oklahoma, New York, and houses the Lynn Riggs Memorial.","He died on June 30, 1954 of stomach cancer in Claremore, Oklahoma, New York, and resides in the Lynn Riggs Memorial.",hyp2
563,"Bien que cinq numéros de la série aient été imprimés, le projet a été achevé sans qu'aucun d'entre eux ne soit abandonné.","Although five issues of the series were printed, the project was completed without any of them being abandoned.","Despite having five issues of the series printed, the project was not completed with any of them being abandoned.",hyp2
564,"Windsor est inclus à Augusta, dans le Maine, dans la région de New Micropolitanes, dans la ville de New England.","Windsor is included in Augusta, Maine, within the New York region, in the city of New York.","Windsor is included in Augusta, Maine, within the New England region, in the city of New England.",hyp1
565,"Agranat est né à Louisville, Kentucky, en 1906, dans une famille judéo-sioniste.","Agranat was born in New York, in 1906, in a Catholic family.","Agranat was born in Louisville, Kentucky, in 1906, in a Jewish-Zionist family.",hyp1
566,Ces interdictions sont rarement appliquées et le visionnage d'émissions privées par satellite dans les foyers nord-coréens est légal.,The government strictly enforces these prohibitions and private satellite TV viewing in North Korean households is illegal.,Private satellite TV viewing in North Korean households is legal.,hyp1
567,"Le format 35 mm est en fait, et c’est assez déconcertant, de 36 mm de largeur par 24 mm de hauteur.","The 35mm format is actually, and it is quite disconcerting, 36mm wide by 24mm high.",The 35mm format is actually 36mm wide and 24mm high in size.,hyp1
568,"Born est né en Allemagne de parents juifs, le fils de Max Born et de la scientifique Hedwig Ehrenberg.","Born was born in Germany to Jewish parents, the son of Max Born and the scientist Hedwig Ehrenberg.","Born was born in France to Jewish parents, the son of Max Born and the scientist Hedwig Ehrenberg.",hyp2
569,"Le deuxième jour, Jen voit une fille qui ressemble beaucoup à sa soeur perdue, Jess.","Two days later, Jen notices a girl who is identical to her missing sister.","On the second day, Jen sees a girl who looks a lot like her lost sister, Jess.",None
570,"Le 13e escadron de transport de troupes a été fusionné avec le 913e escadron de ravitaillement en vol en septembre 1985, mais l'escadron consolidé n'est plus en activité depuis.","The 13th troop transport squadron was merged with the 913th aerial refueling squadron in September 1985, and the consolidated squadron will be reactivated soon.","The 13th troop transport squadron was merged with the 913th aerial refueling squadron in September 1985, and the consolidated squadron is no longer active since.",hyp1
571,"La morceau suivant a été créé par le frère de Ron, Robert Fuller, en 1986.","The following piece was created by Ron's brother, Robert Fuller, in 1986.",The following piece was created by Ron himself in 1986.,hyp2
